order	driver	client	start	end	client_bill	driver_bill	fraud	city_number	animal	baby_seat	luggage	percent
1058971911	17369163	49045110	2020-07-16 21:04:35	2020-07-16 21:16:13	69	200	0	3	0	0	0	5
1044806187	11304938	77490491	2020-07-11 23:14:56	2020-07-11 23:30:05	158	200	0	3	0	0	0	5
1076309655	15398991	36243582	2020-07-22 09:43:54	2020-07-22 09:58:29	74	200	0	3	0	0	0	25.6
1091950731	16979067	27980926	2020-07-27 09:37:54	2020-07-27 09:58:41	204	204	0	3	0	0	0	20.8
1060329555	14419570	23849118	2020-07-17 10:41:01	2020-07-17 11:39:30	574	574	0	3	0	0	0	19.8
1044846663	11304938	34116566	2020-07-11 23:30:44	2020-07-11 23:49:16	138	200	0	3	0	0	0	5
1076316783	17302107	8960898	2020-07-22 09:46:15	2020-07-22 10:14:19	228	228	0	3	0	0	0	2
1091968827	17411251	26069842	2020-07-27 09:43:57	2020-07-27 11:01:57	742	742	0	3	0	0	0	26.6
1060409955	10795950	280617	2020-07-17 11:08:59	2020-07-17 11:41:33	386	386	0	3	0	0	0	20.8
1044950511	11304938	284833	2020-07-12 00:18:01	2020-07-12 00:45:38	242	242	0	3	0	0	0	5
1076340555	10781810	11865538	2020-07-22 09:55:17	2020-07-22 10:33:11	329	350	0	3	0	0	0	20.8
1091973363	10795950	13090598	2020-07-27 09:45:21	2020-07-27 09:55:38	151	200	0	3	0	0	0	20.8
1060447035	16061179	14009558	2020-07-17 11:22:22	2020-07-17 11:54:25	312	312	0	3	0	0	0	25
1045096455	17051347	14753158	2020-07-12 01:44:43	2020-07-12 02:28:13	627	627	0	3	0	0	0	26.6
1076377683	17426571	79569375	2020-07-22 10:12:40	2020-07-22 10:23:29	55	200	0	3	0	0	0	3
1092064719	16979067	83337699	2020-07-27 10:22:21	2020-07-27 11:23:30	279	279	0	3	0	0	0	20.8
1060526391	11890014	8203754	2020-07-17 11:49:27	2020-07-17 12:06:38	113	200	0	3	0	0	0	23.2
1045127403	13765014	61018106	2020-07-12 02:10:01	2020-07-12 02:27:17	102	200	0	3	0	0	0	3
1076433291	15148166	70591187	2020-07-22 10:37:14	2020-07-22 11:56:50	970	970	0	3	0	0	0	26.5
1092100095	17083519	10118018	2020-07-27 10:36:11	2020-07-27 11:33:48	428	428	0	3	0	0	0	23.2
1060543263	17051687	81744743	2020-07-17 11:55:33	2020-07-17 13:58:55	1789	1789	0	3	0	0	0	25.6
1045342335	13374822	73771543	2020-07-12 06:13:58	2020-07-12 06:46:27	338	423	0	3	0	0	0	25.6
1076464887	13095358	8858810	2020-07-22 10:50:33	2020-07-22 11:56:42	675	675	0	3	0	0	0	19.8
1090362507	17500511	25186550	2020-07-26 20:00:37	2020-07-26 21:08:21	927	1029	0	3	0	0	0	23.6
1060544859	17335727	78928423	2020-07-17 11:56:10	2020-07-17 12:23:01	228	228	0	3	0	0	0	4
1045430235	17140719	30607126	2020-07-12 07:29:22	2020-07-12 07:54:16	201	201	0	3	0	0	0	24.2
1076476899	10694038	71246027	2020-07-22 10:56:08	2020-07-22 11:46:43	415	415	0	3	0	0	0	26.6
1092115299	11744130	84477883	2020-07-27 10:41:49	2020-07-27 10:53:02	44	200	0	3	0	0	0	25.6
1060564431	17121323	10781902	2020-07-17 12:03:23	2020-07-17 13:44:16	923	923	0	3	0	0	0	25.1
1045506447	17235367	18473318	2020-07-12 08:23:10	2020-07-12 08:31:45	92	150	0	3	0	0	0	25.6
1076653983	10794070	58694146	2020-07-22 12:09:05	2020-07-22 12:26:45	223	223	0	3	0	0	0	24.2
1092321171	10785466	84344967	2020-07-27 12:04:43	2020-07-27 12:23:57	121	200	0	3	0	0	0	24.6
1060576287	13268106	14160642	2020-07-17 12:07:45	2020-07-17 13:22:48	792	792	0	3	0	0	0	20.7
1045514727	11365458	7368512	2020-07-12 08:28:28	2020-07-12 09:01:13	355	355	0	3	0	0	0	4
1076665731	17436927	55556950	2020-07-22 12:14:26	2020-07-22 12:24:51	69	200	0	3	0	0	0	3
1092357447	17437859	10883326	2020-07-27 12:19:48	2020-07-27 12:38:28	173	173	0	3	0	0	0	3
1060604367	10854206	20869474	2020-07-17 12:18:16	2020-07-17 12:46:53	282	282	0	3	0	0	0	23.6
1045876335	16479779	48736382	2020-07-12 11:41:57	2020-07-12 12:01:17	129	150	0	3	0	0	0	28.6
1076693007	17379571	1510880	2020-07-22 12:26:47	2020-07-22 13:59:37	702	777	0	3	0	0	0	0
1092358875	17032295	21434530	2020-07-27 12:20:21	2020-07-27 12:51:43	246	246	0	3	0	0	0	26.6
1060612767	17369163	69020179	2020-07-17 12:21:20	2020-07-17 12:31:23	69	200	0	3	0	0	0	5
1045944807	16999683	77818567	2020-07-12 12:14:25	2020-07-12 18:27:05	598	598	0	3	0	0	0	18.8
1074804339	10794070	24972198	2020-07-21 18:31:05	2020-07-21 18:58:54	155	200	0	3	0	0	0	24.2
1092398463	10781810	40825674	2020-07-27 12:35:14	2020-07-27 12:58:41	124	150	0	3	0	0	0	20.8
1060613679	10120878	16297234	2020-07-17 12:21:41	2020-07-17 13:15:18	662	662	0	3	0	0	0	23.6
1045995027	12616218	81695371	2020-07-12 12:37:23	2020-07-12 12:56:49	160	160	0	3	0	0	0	26.6
1074824463	14594078	21199966	2020-07-21 18:38:37	2020-07-21 19:31:41	719	719	0	3	0	0	0	23.6
1092474915	16707159	13164226	2020-07-27 13:04:35	2020-07-27 14:20:52	873	873	0	3	0	0	0	16.8
1060671123	11337142	24917742	2020-07-17 12:41:36	2020-07-17 12:57:50	138	200	0	3	0	0	0	25.6
1046081931	14741674	29216342	2020-07-12 13:17:46	2020-07-12 13:38:59	144	150	0	3	0	0	0	4
1074829971	17392107	4421364	2020-07-21 18:40:47	2020-07-21 19:15:14	274	274	0	3	0	0	0	2.8
1092677535	11761846	66112019	2020-07-27 14:22:56	2020-07-27 14:33:13	67	200	0	3	0	0	0	20.8
1060736151	14324598	8568218	2020-07-17 13:04:17	2020-07-17 13:34:11	375	375	0	3	0	0	0	19.8
1046099043	13098146	78296299	2020-07-12 13:25:34	2020-07-12 13:46:12	217	247	0	3	0	0	0	20.8
1076818803	11500342	84512007	2020-07-22 13:20:35	2020-07-22 13:49:42	4	304	0	3	0	0	0	19.8
1092774831	11947278	26887346	2020-07-27 14:58:26	2020-07-27 15:12:29	203	203	0	3	0	0	0	4
1060772439	16287183	28212186	2020-07-17 13:17:29	2020-07-17 13:38:11	88	200	0	3	0	0	0	27.6
1046130207	14609810	50789238	2020-07-12 13:39:13	2020-07-12 14:08:17	281	281	0	3	0	0	0	23.2
1076820723	11606294	13011178	2020-07-22 13:21:24	2020-07-22 13:31:16	69	200	0	3	0	0	0	22.2
1092847827	17426571	79291963	2020-07-27 15:27:29	2020-07-27 15:38:24	69	200	0	3	0	0	0	3
1060849899	11808738	70404759	2020-07-17 13:43:17	2020-07-17 14:58:34	876	876	0	3	0	0	0	26.2
1046222307	10985746	26869322	2020-07-12 14:20:09	2020-07-12 14:43:01	275	275	0	3	0	0	0	19.8
1076827635	16588227	5505938	2020-07-22 13:24:20	2020-07-22 14:20:53	327	327	0	3	0	0	0	19.8
1093004391	10785466	40097806	2020-07-27 16:24:45	2020-07-27 16:30:25	71	200	0	3	0	0	0	24.6
1060882875	17369163	49818626	2020-07-17 13:53:58	2020-07-17 14:08:08	69	200	0	3	0	0	0	5
1046448255	12116934	3488406	2020-07-12 15:58:14	2020-07-12 16:53:20	870	870	0	3	0	0	0	4
1076841675	10470586	26972730	2020-07-22 13:29:52	2020-07-22 14:18:16	398	398	0	3	0	0	0	21.8
1093082367	11947278	48404650	2020-07-27 16:51:55	2020-07-27 17:09:11	146	200	0	3	0	0	0	4
1060885107	12028426	38210122	2020-07-17 13:54:42	2020-07-17 14:10:28	137	200	0	3	0	0	0	25.6
1046490543	12362690	67712871	2020-07-12 16:16:26	2020-07-12 17:21:10	1312	1312	0	3	0	0	0	16.8
1076894187	17426571	78749259	2020-07-22 13:50:01	2020-07-22 14:03:13	55	200	0	3	0	0	0	3
1093110063	11182690	55879846	2020-07-27 17:01:06	2020-07-27 17:31:21	277	277	0	3	0	0	0	27.6
1060902915	17057275	9354266	2020-07-17 14:00:27	2020-07-17 14:12:02	102	200	0	3	0	0	0	25.2
1046498415	17268699	56455086	2020-07-12 16:19:45	2020-07-12 16:28:14	72	150	0	3	0	0	0	27.6
1076901543	10781810	17699982	2020-07-22 13:52:56	2020-07-22 14:06:39	106	150	0	3	0	0	0	20.8
1093158411	11947278	71006299	2020-07-27 17:17:09	2020-07-27 17:36:03	121	200	0	3	0	0	0	4
1061047347	11486162	16916226	2020-07-17 14:48:16	2020-07-17 14:56:25	82	200	0	3	0	0	0	24.6
1046519643	17314479	20704270	2020-07-12 16:28:38	2020-07-12 16:51:25	260	260	0	3	0	0	0	6
1076937267	110446	15594994	2020-07-22 14:07:50	2020-07-22 14:50:00	252	402	0	3	0	0	0	16.8
1093189047	17009335	11697390	2020-07-27 17:27:49	2020-07-27 18:03:56	353	353	0	3	0	0	0	26.6
1061068431	14239206	28834410	2020-07-17 14:55:24	2020-07-17 15:16:08	246	246	0	3	0	0	0	25.6
1046533683	14458882	21230298	2020-07-12 16:34:17	2020-07-12 16:50:21	189	189	0	3	0	0	0	26.6
1076962515	17438199	80132967	2020-07-22 14:18:25	2020-07-22 14:34:15	74	200	0	3	0	0	0	3
1093214259	14182510	85620627	2020-07-27 17:36:52	2020-07-27 18:00:09	200	267	0	3	0	0	0	25.6
1061491587	15762491	12516034	2020-07-17 17:10:56	2020-07-17 18:41:53	995	995	0	3	0	0	0	25.2
1046857179	10902742	28555054	2020-07-12 18:40:27	2020-07-12 18:53:21	102	150	0	3	0	0	0	26.6
1076975799	15398991	71999159	2020-07-22 14:23:55	2020-07-22 15:26:52	503	592	0	3	0	0	0	25.6
1093294479	17491823	53183474	2020-07-27 18:04:38	2020-07-27 18:40:49	16	166	0	3	0	0	0	0
1061570379	15746927	14048002	2020-07-17 17:35:21	2020-07-17 18:19:14	419	419	0	3	0	0	0	23.8
1046947491	14144910	80205551	2020-07-12 19:12:23	2020-07-12 19:53:35	320	400	0	3	0	0	0	21.8
1077078003	15464631	38079634	2020-07-22 15:02:45	2020-07-22 15:18:39	94	200	0	3	0	0	0	24.6
1093298043	14983266	85917307	2020-07-27 18:05:46	2020-07-27 20:02:34	686	762	0	3	0	0	0	19.7
1061624079	11606294	10833686	2020-07-17 17:52:39	2020-07-17 18:27:30	243	243	0	3	0	0	0	24.6
1047015231	16546299	77989715	2020-07-12 19:35:52	2020-07-12 20:01:25	258	258	0	3	0	0	0	26.6
1077108231	10415930	56947886	2020-07-22 15:13:46	2020-07-22 15:47:33	271	271	0	3	0	0	0	19.8
1093303383	15558939	67501251	2020-07-27 18:07:34	2020-07-27 18:22:27	135	200	0	3	0	0	0	20.8
1061983527	14414558	19155626	2020-07-17 19:53:33	2020-07-17 20:13:53	178	208	0	3	0	0	0	26.6
1047119835	13991846	16473054	2020-07-12 20:10:12	2020-07-12 20:18:15	69	150	0	3	0	0	0	24.6
1077166539	11947278	12092354	2020-07-22 15:33:51	2020-07-22 15:49:15	93	200	0	3	0	0	0	23.2
1093380567	11761846	78095551	2020-07-27 18:33:39	2020-07-27 18:54:53	114	200	0	3	0	0	0	20.8
1061989791	13471914	127340	2020-07-17 19:55:53	2020-07-17 21:10:19	713	713	0	3	1	0	0	20.8
1047471255	15477395	5177200	2020-07-12 22:08:42	2020-07-12 22:45:16	370	370	0	3	0	0	0	26.6
1077265395	13098146	16792722	2020-07-22 16:09:57	2020-07-22 16:33:54	129	200	0	3	0	0	0	20.8
1093387215	10978506	37187974	2020-07-27 18:36:04	2020-07-27 18:42:48	84	200	0	3	0	0	0	26.6
1061998071	10117982	5441074	2020-07-17 19:58:56	2020-07-17 20:17:50	221	221	0	3	0	0	0	21.6
1047548247	14556626	16396194	2020-07-12 22:35:22	2020-07-12 22:44:39	85	150	0	3	0	0	0	26.6
1077309183	13424926	18901666	2020-07-22 16:26:42	2020-07-22 16:58:11	344	344	0	3	0	0	0	3.5
1093515363	10690802	14756602	2020-07-27 19:23:00	2020-07-27 19:45:46	265	265	0	3	0	0	0	21.6
1062124083	17341119	17809146	2020-07-17 20:44:29	2020-07-17 20:54:08	99	200	0	3	0	0	0	26.6
1047586875	14556626	10643934	2020-07-12 22:50:39	2020-07-12 23:09:26	200	200	0	3	0	0	0	26.6
1077371151	11011510	10358058	2020-07-22 16:50:28	2020-07-22 17:08:30	251	251	0	3	0	0	0	4
1093552863	11245450	7362082	2020-07-27 19:37:30	2020-07-27 19:53:01	117	117	0	3	0	0	0	26.6
1062145263	10808766	45175870	2020-07-17 20:52:38	2020-07-17 21:14:39	222	222	0	3	0	0	0	24.6
1047616179	17276471	75162795	2020-07-12 23:02:59	2020-07-12 23:30:03	170	170	0	3	0	0	0	20.8
1077535059	17437631	55528862	2020-07-22 17:52:34	2020-07-22 18:03:48	69	200	0	3	0	0	0	24.6
1093579143	14727210	3617590	2020-07-27 19:48:05	2020-07-27 20:19:30	366	366	0	3	0	0	0	21.6
1062202239	17201091	24276810	2020-07-17 21:13:07	2020-07-17 21:27:23	188	200	0	3	0	0	0	21.6
1047619167	10438018	81849515	2020-07-12 23:04:19	2020-07-12 23:20:23	216	216	0	3	0	0	0	23.2
1077594735	14914274	83473879	2020-07-22 18:13:58	2020-07-22 18:33:55	199	199	0	3	0	0	0	25.2
1093589103	17429755	6618668	2020-07-27 19:52:02	2020-07-27 20:12:49	247	247	0	3	0	0	0	4
1062212631	16287183	37873670	2020-07-17 21:16:43	2020-07-17 21:26:28	111	200	0	3	0	0	0	27.6
1047809451	12469930	81871227	2020-07-13 01:07:00	2020-07-13 01:32:16	220	220	0	3	0	0	0	26.6
1077621687	15045190	21582470	2020-07-22 18:24:04	2020-07-22 18:57:45	334	371	0	3	0	0	0	4
1093919547	14023822	59033894	2020-07-27 22:07:03	2020-07-27 22:40:46	294	323	0	3	0	0	0	2
1062233979	10874546	24917742	2020-07-17 21:24:17	2020-07-17 21:48:15	200	200	0	3	0	0	0	26.6
1047850011	16887519	20622722	2020-07-13 01:59:42	2020-07-13 02:13:27	126	150	0	3	0	0	0	25.5
1077632871	17436835	55446022	2020-07-22 18:28:21	2020-07-22 18:45:54	70	200	0	3	0	0	0	3
1094088051	17573403	75147119	2020-07-27 23:40:21	2020-07-27 23:53:55	90	200	0	3	0	0	0	5
1062240099	15348742	8204026	2020-07-17 21:26:28	2020-07-17 21:55:27	360	360	0	3	0	0	0	26.6
1048083435	14279994	4606320	2020-07-13 06:11:39	2020-07-13 07:25:21	789	877	0	3	0	0	0	2.3
1077709767	13692766	8839842	2020-07-22 18:58:59	2020-07-22 19:20:21	249	249	0	3	0	0	0	24.6
1094096919	10795950	20740922	2020-07-27 23:46:54	2020-07-28 00:04:36	107	200	0	3	0	0	0	20.8
1062388179	11213962	11566026	2020-07-17 22:22:38	2020-07-17 22:58:02	381	381	0	3	0	0	0	16.8
1048359627	17085987	47669618	2020-07-13 07:57:56	2020-07-13 08:04:56	70	550	0	3	0	0	0	26.6
1077717831	11972022	15535738	2020-07-22 19:02:17	2020-07-22 19:36:46	319	319	0	3	0	0	0	3
1094290755	16858531	85996875	2020-07-28 03:45:26	2020-07-28 04:21:21	355	474	0	3	0	0	0	25.6
1062413415	10978506	21159458	2020-07-17 22:32:44	2020-07-17 22:48:50	128	200	0	3	0	0	0	26.6
1048455999	15427355	30485502	2020-07-13 08:34:29	2020-07-13 08:40:50	204	250	0	3	0	0	0	20.8
1077790275	17303095	11566026	2020-07-22 19:30:44	2020-07-22 20:22:00	665	665	0	3	0	0	0	5
1094644455	16968851	9480490	2020-07-28 07:56:08	2020-07-28 08:55:30	313	313	0	3	0	0	0	24.6
1062472215	11126234	25035394	2020-07-17 22:59:12	2020-07-17 23:21:00	226	226	0	3	0	0	0	27.6
1048528239	13819638	34368414	2020-07-13 08:57:34	2020-07-13 09:06:50	107	250	0	3	0	0	0	20.8
1077874275	12028426	41628254	2020-07-22 20:05:01	2020-07-22 20:21:30	127	200	0	3	0	0	0	23.2
1094645367	17426571	78302951	2020-07-28 07:56:34	2020-07-28 08:07:44	98	250	0	3	0	0	0	3
1062511659	15427355	79049179	2020-07-17 23:16:24	2020-07-17 23:19:15	84	200	0	3	0	0	0	20.8
1048799895	16164891	81949779	2020-07-13 10:48:31	2020-07-13 13:05:59	793	833	0	3	0	0	0	16.8
1077987051	14557754	16231630	2020-07-22 20:51:01	2020-07-22 21:01:40	82	200	0	3	0	0	0	24.5
1094645811	17573403	17825498	2020-07-28 07:56:48	2020-07-28 08:14:59	156	250	0	3	0	0	0	5
1062668463	15611651	20187686	2020-07-18 00:29:34	2020-07-18 01:08:10	547	547	0	3	0	0	0	23.6
1048819887	14706778	37048222	2020-07-13 10:56:53	2020-07-13 11:06:26	71	200	0	3	0	0	0	22.2
1078043427	17300659	77196603	2020-07-22 21:13:15	2020-07-22 21:55:14	240	240	0	3	0	0	0	4
1094649075	17458847	78302375	2020-07-28 07:58:23	2020-07-28 08:09:11	98	250	0	3	0	0	0	3
1062706071	13686430	13352394	2020-07-18 00:47:49	2020-07-18 01:02:02	117	200	0	3	0	0	0	20.8
1048976619	10785466	20418690	2020-07-13 12:01:43	2020-07-13 12:23:06	348	348	0	3	0	0	0	24.2
1078210275	17370211	13737854	2020-07-22 22:27:13	2020-07-22 22:38:15	52	200	0	3	0	0	0	2.5
1094679951	17040555	27843422	2020-07-28 08:13:01	2020-07-28 08:38:02	249	250	0	3	0	0	0	20
1062853203	17376419	69853355	2020-07-18 02:14:08	2020-07-18 02:33:02	184	200	0	3	0	0	0	26.6
1048993683	14871762	13701842	2020-07-13 12:09:11	2020-07-13 12:45:21	325	325	0	3	0	0	0	26.6
1078265091	10795950	46505134	2020-07-22 22:57:48	2020-07-22 23:22:04	175	200	0	3	0	0	0	20.8
1094824947	11011510	52884430	2020-07-28 09:09:06	2020-07-28 09:22:31	177	177	0	3	0	0	0	20.8
1062899787	14609154	18480678	2020-07-18 02:50:42	2020-07-18 03:08:35	124	124	0	3	0	0	0	26.6
1050974115	17102519	8355518	2020-07-14 05:02:58	2020-07-14 05:20:05	126	126	0	3	0	0	0	26.6
1078431855	11065018	8864214	2020-07-23 01:03:08	2020-07-23 01:22:18	90	150	0	3	0	0	0	25.1
1094829747	15390111	21828050	2020-07-28 09:11:14	2020-07-28 09:22:13	78	200	0	3	0	0	0	25.6
1063090815	14108302	13111314	2020-07-18 05:36:55	2020-07-18 05:52:54	122	150	0	3	0	0	0	22.2
1049519319	10808686	16939634	2020-07-13 15:35:50	2020-07-13 15:45:59	98	200	0	3	0	0	0	27.6
1078616859	13819638	17769546	2020-07-23 05:32:57	2020-07-23 05:52:54	216	216	0	3	0	0	0	20.8
1094901423	17057275	75828063	2020-07-28 09:39:31	2020-07-28 09:56:01	157	210	0	3	0	0	0	25.2
1063112559	17375467	49423350	2020-07-18 05:51:26	2020-07-18 06:42:00	607	607	0	3	0	0	0	26.6
1049583147	10149562	59998574	2020-07-13 15:59:36	2020-07-13 16:39:11	543	543	0	3	0	0	0	0
1078655427	11711942	13235822	2020-07-23 06:04:01	2020-07-23 06:24:57	202	202	0	3	0	0	0	19.3
1094947659	14871762	6067694	2020-07-28 09:56:42	2020-07-28 10:11:13	86	150	0	3	0	0	0	26.6
1063421883	16942343	11803386	2020-07-18 08:31:44	2020-07-18 09:11:30	803	803	0	3	0	0	0	20
1049595291	11337142	42061898	2020-07-13 16:04:03	2020-07-13 16:24:19	149	200	0	3	0	0	0	4
1078663503	16996163	80656371	2020-07-23 06:10:09	2020-07-23 06:49:01	192	226	0	3	0	0	0	19.8
1095038727	15441859	60001802	2020-07-28 10:36:37	2020-07-28 11:02:00	315	315	0	3	0	0	0	19.3
1063788831	17360815	69035715	2020-07-18 10:46:13	2020-07-18 10:59:38	69	150	0	3	0	0	0	3
1049641839	15611743	81757531	2020-07-13 16:21:06	2020-07-13 16:46:31	191	255	0	3	0	0	0	24.6
1074634395	16984347	15044814	2020-07-21 17:29:57	2020-07-21 19:33:47	1132	1132	0	3	0	0	0	27.6
1095047835	17591875	8157674	2020-07-28 10:40:14	2020-07-28 10:56:58	100	200	0	3	0	0	0	5
1063838367	15120510	7668174	2020-07-18 11:04:22	2020-07-18 11:29:08	209	209	0	3	0	0	0	18.8
1049804211	16590223	18141702	2020-07-13 17:20:33	2020-07-13 17:47:47	169	200	0	3	0	0	0	24.2
1076725875	17429779	8849378	2020-07-22 12:40:40	2020-07-22 13:05:30	225	225	0	3	0	0	0	6
1095085179	15477635	24414674	2020-07-28 10:55:16	2020-07-28 12:22:53	863	863	0	3	0	0	0	26.6
1063907343	15554267	55872902	2020-07-18 11:30:26	2020-07-18 12:08:29	355	355	0	3	0	0	0	20.8
1049853675	10785466	81916639	2020-07-13 17:38:22	2020-07-13 17:52:17	283	283	0	3	1	0	0	24.2
1078786899	13819638	5925654	2020-07-23 07:17:35	2020-07-23 10:04:55	2589	2589	0	3	0	0	0	20.8
1095166023	16582875	29236874	2020-07-28 11:29:59	2020-07-28 12:23:03	413	413	0	3	0	0	0	19.3
1063925943	15558939	5032090	2020-07-18 11:36:27	2020-07-18 11:51:29	165	165	0	3	0	0	0	20.8
1050089691	14414558	66834275	2020-07-13 19:05:48	2020-07-13 19:14:50	70	200	0	3	0	0	0	26.6
1078849455	17040555	24506958	2020-07-23 07:42:19	2020-07-23 07:58:52	174	250	0	3	0	0	0	20
1095270831	17599491	23035662	2020-07-28 12:12:34	2020-07-28 12:39:04	170	200	0	3	0	0	0	4
1063982259	14880126	83373727	2020-07-18 11:54:44	2020-07-18 12:12:57	104	173	0	3	0	0	0	26.6
1050136707	17263019	20050822	2020-07-13 19:22:52	2020-07-13 20:20:52	563	563	0	3	0	0	0	18.8
1078915599	10794070	49812494	2020-07-23 08:10:55	2020-07-23 08:36:15	254	254	0	3	0	0	0	24.2
1095347691	17274187	16755638	2020-07-28 12:42:35	2020-07-28 13:01:27	195	200	0	3	0	0	0	24.2
1064013183	11011510	52213210	2020-07-18 12:05:50	2020-07-18 12:20:38	128	150	0	3	0	0	0	4
1050165219	11947278	80894035	2020-07-13 19:32:56	2020-07-13 19:57:43	216	216	0	3	0	0	0	20.8
1078944411	17421999	23001578	2020-07-23 08:23:01	2020-07-23 09:18:26	572	572	0	3	0	0	0	26.6
1095674463	16175175	59494482	2020-07-28 14:29:59	2020-07-28 16:38:58	1082	1082	0	3	0	0	0	27.6
1064142759	15427355	69572995	2020-07-18 12:51:04	2020-07-18 13:12:13	115	150	0	3	0	0	0	20.8
1050174159	10101490	10948886	2020-07-13 19:36:05	2020-07-13 19:49:21	131	200	0	3	0	0	0	24.6
1078946247	15447543	19534458	2020-07-23 08:23:43	2020-07-23 09:52:28	685	685	0	3	0	0	0	26.6
1095698859	10584442	56496322	2020-07-28 14:38:14	2020-07-28 15:32:44	519	519	0	3	0	0	0	19.7
1066383231	14938278	29857362	2020-07-19 01:33:43	2020-07-19 01:59:03	187	200	0	3	0	0	0	26.6
1050226839	14556626	26665438	2020-07-13 19:54:46	2020-07-13 20:04:29	126	200	0	3	0	0	0	24.2
1078962207	17082419	72571099	2020-07-23 08:29:33	2020-07-23 08:37:35	69	450	0	3	0	0	0	24.2
1095709707	15558939	71982567	2020-07-28 14:41:49	2020-07-28 14:46:29	69	200	0	3	0	0	0	20.8
1064222763	11011510	26560898	2020-07-18 13:20:37	2020-07-18 13:38:34	183	183	0	3	0	0	0	4
1050259167	12101302	20641234	2020-07-13 20:06:19	2020-07-13 20:56:38	502	502	0	3	0	0	0	20.8
1078988679	17437231	54232430	2020-07-23 08:38:32	2020-07-23 08:50:31	84	250	0	3	0	0	0	3
1095734067	17426571	78749803	2020-07-28 14:49:55	2020-07-28 15:00:50	69	200	0	3	0	0	0	3
1064235135	15427355	77462995	2020-07-18 13:25:06	2020-07-18 13:46:03	172	172	0	3	0	0	0	20.8
1050269391	10629350	8299310	2020-07-13 20:09:53	2020-07-13 20:56:49	629	629	0	3	0	0	0	18.8
1079048655	17436927	54232430	2020-07-23 09:00:20	2020-07-23 09:12:43	83	250	0	3	0	0	0	3
1095924351	17438199	78519699	2020-07-28 15:57:47	2020-07-28 16:10:26	69	200	0	3	0	0	0	3
1064243883	17078715	19876346	2020-07-18 13:28:05	2020-07-18 13:41:05	76	150	0	3	0	0	0	27.6
1050274671	12509374	17617270	2020-07-13 20:11:41	2020-07-13 20:22:28	97	200	0	3	0	0	0	24.6
1079069391	16546299	8849378	2020-07-23 09:09:22	2020-07-23 09:28:22	227	227	0	3	0	0	0	24.2
1095934155	15300726	79011139	2020-07-28 16:00:55	2020-07-28 16:34:05	200	250	0	3	0	0	0	20.8
1064258739	17033683	60690734	2020-07-18 13:33:21	2020-07-18 13:56:13	96	96	0	3	0	0	0	26.6
1050569355	15205466	50636186	2020-07-13 22:08:05	2020-07-13 22:44:02	341	341	0	3	0	0	0	18.8
1079189247	16979067	81614767	2020-07-23 09:53:26	2020-07-23 10:19:49	238	238	0	3	0	0	0	20.8
1095996531	12710334	74383315	2020-07-28 16:20:16	2020-07-28 16:44:41	257	257	0	3	0	0	0	26.6
1064662935	10061658	21049030	2020-07-18 15:57:09	2020-07-18 16:29:03	319	319	0	3	0	0	0	19.2
1050576147	16682495	10588766	2020-07-13 22:10:46	2020-07-13 22:37:21	170	170	0	3	0	0	0	18.8
1079258751	10795950	25108130	2020-07-23 10:23:47	2020-07-23 10:49:58	323	323	0	3	0	0	0	20.8
1096130187	10973690	11786666	2020-07-28 16:59:48	2020-07-28 17:13:59	103	200	0	3	0	0	0	16.8
1064897223	17399219	614037	2020-07-18 17:21:25	2020-07-18 17:34:20	119	150	0	3	0	0	0	24.3
1050617835	14556626	40097806	2020-07-13 22:27:56	2020-07-13 22:41:16	108	200	0	3	0	0	0	24.2
1079259399	17437631	52185534	2020-07-23 10:24:04	2020-07-23 10:36:36	69	200	0	3	0	0	0	24.6
1096150707	11338962	86137275	2020-07-28 17:06:03	2020-07-28 17:25:30	173	200	0	3	0	0	0	26.6
1065029355	10785466	9147274	2020-07-18 18:05:50	2020-07-18 18:27:50	220	220	0	3	0	0	0	22.2
1050618399	15538519	11028086	2020-07-13 22:28:14	2020-07-13 22:42:39	90	150	0	3	0	0	0	24.7
1079293815	10925110	7025656	2020-07-23 10:38:06	2020-07-23 11:20:04	388	388	0	3	0	0	0	26.6
1096231467	12028426	8879550	2020-07-28 17:32:11	2020-07-28 17:47:57	148	200	0	3	0	0	0	23.2
1065069615	14944306	9710570	2020-07-18 18:18:46	2020-07-18 18:47:32	258	258	0	3	0	0	0	25.2
1050856431	13558858	73254131	2020-07-14 01:44:12	2020-07-14 02:03:35	251	251	0	3	0	0	0	3
1079306511	14706778	11231570	2020-07-23 10:42:58	2020-07-23 10:55:16	117	200	0	3	0	0	0	19.8
1096239195	17438199	77572711	2020-07-28 17:34:44	2020-07-28 17:51:52	59	200	0	3	0	0	0	3
1065126243	16174191	13395154	2020-07-18 18:36:58	2020-07-18 19:01:31	204	204	0	3	0	0	0	24.6
1044659787	14549078	4558844	2020-07-11 22:22:56	2020-07-11 22:46:26	302	302	0	3	0	0	0	0
1079355027	17395231	13846670	2020-07-23 11:04:02	2020-07-23 11:35:22	228	228	0	3	0	0	0	5
1096249983	17047247	83979295	2020-07-28 17:38:12	2020-07-28 17:53:55	229	229	0	3	0	0	0	26.6
1065147555	16534075	11744210	2020-07-18 18:43:55	2020-07-18 19:43:49	754	754	0	3	0	0	0	23.6
1082553303	10794070	14523458	2020-07-24 12:27:18	2020-07-24 12:43:40	112	200	0	3	0	0	0	24.2
